file_path,target,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30
../../data/music_audio/genres_original/pop/pop.00027.wav,pop,-75.35941314697266,83.35071563720703,10.695161819458008,14.46049976348877,14.239106178283691,7.397377967834473,5.280898571014404,-0.39323198795318604,5.721079349517822,3.3658254146575928,-2.5226783752441406,-4.216174602508545,-1.8445050716400146,-5.90719747543335,-1.2714546918869019,-3.769181251525879,-2.8537425994873047,-0.9322695732116699,-1.1161617040634155,-2.7156472206115723,-4.133138179779053,-0.5648069977760315,2.511786460876465,1.8615217208862305,2.0086560249328613,2.5816445350646973,-1.2649459838867188,-4.423831939697266,-2.666795015335083,0.8855560421943665
../../data/music_audio/genres_original/pop/pop.00033.wav,pop,-68.98023986816406,73.76139831542969,-12.468052864074707,9.550568580627441,-0.0406104251742363,12.724538803100586,3.163581132888794,-0.07432033121585846,2.532921552658081,2.8792171478271484,-1.672850251197815,-3.0156919956207275,1.6231787204742432,1.0967093706130981,0.9344071745872498,-0.4149724245071411,-1.2391862869262695,-0.7579689621925354,-1.7024554014205933,-1.0375839471817017,-1.215322494506836,-3.0881197452545166,-2.13100266456604,-0.8559315204620361,-1.1906708478927612,-1.2641397714614868,1.5950030088424683,1.488707423210144,0.0571623258292675,-3.1841866970062256
../../data/music_audio/genres_original/pop/pop.00032.wav,pop,-113.16300201416016,41.597984313964844,21.517518997192383,11.09809398651123,17.437097549438477,0.6096568703651428,3.029892683029175,0.08525048941373825,3.4522669315338135,0.28739407658576965,0.6187022924423218,1.261582374572754,2.8980767726898193,-0.7760109901428223,0.2164500206708908,-1.407384991645813,-0.7568182945251465,-0.8675163388252258,-1.5359047651290894,1.0719895362854004,0.5402696132659912,0.4184991419315338,2.2489571571350098,2.901231527328491,1.8018791675567627,-0.42417338490486145,0.4036421477794647,0.3661518096923828,0.22069358825683594,-3.3538358211517334
../../data/music_audio/genres_original/pop/pop.00026.wav,pop,-73.37297821044922,97.49156951904297,16.854249954223633,-0.5943869948387146,7.181828498840332,4.867854595184326,0.7571247220039368,-5.54803991317749,0.9984068274497986,4.928650379180908,-5.832595348358154,-4.9275803565979,-0.031149690970778465,-3.0371108055114746,-0.14768430590629578,-2.375345230102539,0.7281252145767212,0.6892206072807312,1.968039631843567,0.8018673062324524,-4.247279167175293,-4.25501823425293,-1.6032437086105347,-0.13757695257663727,2.162585735321045,1.5313308238983154,0.7798023223876953,3.393496036529541,-0.07362388074398041,-4.841033458709717
../../data/music_audio/genres_original/pop/pop.00030.wav,pop,-18.168489456176758,72.28312683105469,-4.891368389129639,-0.3764030635356903,1.6872771978378296,-0.9244458675384521,-1.32867431640625,-0.3421870768070221,0.6516298055648804,-0.1865062564611435,-1.2240082025527954,-1.0513291358947754,2.5230042934417725,1.2420251369476318,1.7439937591552734,-3.446845769882202,0.3918493986129761,-0.8587082624435425,0.9233996272087097,1.6603034734725952,-1.2911542654037476,-0.31052157282829285,1.586485505104065,4.424511432647705,3.4411728382110596,1.123244047164917,0.9152567982673645,-1.3610234260559082,-1.5266385078430176,-3.2630386352539062
../../data/music_audio/genres_original/pop/pop.00024.wav,pop,-40.90408706665039,61.53999328613281,9.868572235107422,10.098779678344727,8.45436954498291,5.371933460235596,8.382930755615234,3.518721580505371,8.250459671020508,5.878693103790283,-0.09783142805099487,-0.560623288154602,0.5559625029563904,-1.9817554950714111,1.9108725786209106,0.07908030599355698,-1.2651286125183105,1.2358275651931763,1.4984130859375,0.9474672675132751,0.9150680303573608,-0.8899317383766174,0.6332418322563171,-0.6335704922676086,-1.1258238554000854,-1.7847480773925781,-0.26353421807289124,1.2264543771743774,-0.27556267380714417,-3.1141579151153564
../../data/music_audio/genres_original/pop/pop.00018.wav,pop,-48.960479736328125,62.627906799316406,34.22712326049805,12.32216739654541,16.56319808959961,8.615025520324707,8.765819549560547,5.259592056274414,6.799548625946045,9.06004810333252,-4.0810699462890625,-0.7451283931732178,-0.3800390958786011,-0.4752197861671448,0.6501815319061279,1.7141889333724976,1.3645209074020386,1.9240906238555908,3.851585865020752,1.6070631742477417,0.3976046144962311,3.711686611175537,4.032742977142334,3.8903696537017822,1.9610005617141724,0.35469383001327515,1.2892905473709106,3.62111759185791,3.365189552307129,-0.11010412126779556
../../data/music_audio/genres_original/pop/pop.00019.wav,pop,-25.120616912841797,70.80852508544922,2.9293947219848633,7.533096790313721,1.452304482460022,2.8564467430114746,1.9144237041473389,-6.821269512176514,0.2993657886981964,-1.9430238008499146,-6.645997047424316,-0.24678149819374084,-0.7579964399337769,-4.24928617477417,-2.4382405281066895,-5.674394130706787,-1.5684767961502075,0.6676502823829651,1.6919543743133545,0.7857562303543091,0.6010849475860596,-0.20550408959388733,2.961113214492798,3.32437801361084,5.032900333404541,2.4462757110595703,-0.7470713257789612,0.3992989659309387,4.63831901550293,1.4111666679382324
../../data/music_audio/genres_original/pop/pop.00025.wav,pop,-106.82719421386719,81.0334243774414,47.80903244018555,13.651415824890137,13.011486053466797,6.878089904785156,7.586581707000732,-2.6358704566955566,-2.5064446926116943,1.8714426755905151,-5.137115478515625,-2.747907876968384,-3.6657841205596924,-7.8779296875,-4.803597450256348,-6.37653923034668,-7.391504287719727,-4.730377197265625,-0.1242029070854187,-2.3227946758270264,-4.848464488983154,-2.841095209121704,-2.7026472091674805,0.012557074427604675,-1.1944960355758667,0.21344532072544098,-0.481401264667511,-0.7859067320823669,-1.1799814701080322,-1.5751878023147583
../../data/music_audio/genres_original/pop/pop.00031.wav,pop,-18.84539031982422,71.3256607055664,-3.7668960094451904,-1.4087265729904175,0.7054630517959595,-1.0589547157287598,-1.0548250675201416,-0.24742084741592407,0.6257232427597046,0.42704319953918457,-1.5037423372268677,-1.0761550664901733,2.419870615005493,1.245244026184082,0.9670448899269104,-3.587512254714966,0.8897861838340759,-0.5054511427879333,0.7039657831192017,1.6666041612625122,-1.5057810544967651,-0.47084057331085205,1.4871987104415894,4.223107814788818,3.2303478717803955,0.9263781309127808,1.1272621154785156,-0.9329912066459656,-1.541094422340393,-3.6150741577148438
